index,Equity(1 [XLK]),Equity(2 [XLF]),Equity(3 [XLE]),Equity(4 [XLB]),Equity(5 [XLY]),Equity(6 [XLP]),cash
2012-08-01 00:00:00+00:00,1458.0,729.45,0.0,0.0,2168.0,1772.5,4618.2
2012-08-02 00:00:00+00:00,1448.45,724.0,0.0,0.0,2173.5,1758.0,4618.2
2012-08-03 00:00:00+00:00,1477.0,741.0,0.0,0.0,2216.5,1787.5,4618.2
2012-08-06 00:00:00+00:00,1487.5,743.95,0.0,0.0,2224.5,1786.5,4618.2
2012-08-07 00:00:00+00:00,1497.5,746.95,0.0,0.0,2245.5,1777.0,4618.2
2012-08-08 00:00:00+00:00,1497.95,746.95,0.0,0.0,2234.45,1789.5,4618.2
2012-08-09 00:00:00+00:00,1502.95,746.45,0.0,0.0,2233.0,1781.95,4618.2
2012-08-10 00:00:00+00:00,1506.45,746.95,0.0,0.0,2230.95,1781.5,4618.2
2012-08-13 00:00:00+00:00,1510.95,747.5,0.0,0.0,2231.95,1780.95,4618.2
2012-08-14 00:00:00+00:00,1508.0,746.45,0.0,0.0,2237.5,1787.95,4618.2
2012-08-15 00:00:00+00:00,1508.5,749.0,0.0,0.0,2244.45,1788.95,4618.2
2012-08-16 00:00:00+00:00,1529.0,753.95,0.0,0.0,2262.95,1793.45,4618.2
2012-08-17 00:00:00+00:00,1537.5,756.45,0.0,0.0,2271.5,1795.0,4618.2
2012-08-20 00:00:00+00:00,1539.0,758.5,0.0,0.0,2262.0,1795.0,4618.2
2012-08-21 00:00:00+00:00,1529.0,760.95,0.0,0.0,2259.0,1784.0,4618.2
2012-08-22 00:00:00+00:00,1531.45,760.0,0.0,0.0,2265.5,1778.5,4618.2
2012-08-23 00:00:00+00:00,1518.95,752.45,0.0,0.0,2250.0,1764.5,4618.2
2012-08-24 00:00:00+00:00,1528.5,756.45,0.0,0.0,2268.45,1779.95,4618.2
2012-08-27 00:00:00+00:00,1530.0,755.95,0.0,0.0,2264.95,1782.5,4618.2
2012-08-28 00:00:00+00:00,1526.5,754.95,0.0,0.0,2269.45,1783.45,4618.2
2012-08-29 00:00:00+00:00,1529.5,756.45,0.0,0.0,2280.5,1779.5,4618.2
2012-08-30 00:00:00+00:00,1512.5,752.45,0.0,0.0,2268.0,1772.5,4618.2
2012-08-31 00:00:00+00:00,1524.5,757.95,0.0,0.0,2277.45,1772.95,4618.2
2012-09-04 00:00:00+00:00,1524.5,757.95,3549.0,1759.45,2271.95,1783.45,-742.75
2012-09-05 00:00:00+00:00,1522.95,757.95,3535.45,1767.45,2275.45,1780.5,-742.75
2012-09-06 00:00:00+00:00,1556.95,776.0,3609.95,1812.0,2326.45,1802.45,-742.75
2012-09-07 00:00:00+00:00,1554.5,783.95,3672.45,1847.5,2338.95,1787.95,-742.75
2012-09-10 00:00:00+00:00,1538.0,777.45,3656.45,1844.45,2335.45,1786.0,-742.75
2012-09-11 00:00:00+00:00,1542.0,783.95,3695.5,1851.0,2334.45,1780.5,-742.75
2012-09-12 00:00:00+00:00,1550.5,786.95,3718.0,1848.5,2345.95,1770.95,-742.75
2012-09-13 00:00:00+00:00,1571.5,807.45,3778.5,1894.0,2376.0,1802.45,-742.75
2012-09-14 00:00:00+00:00,1579.0,813.95,3828.5,1917.45,2385.45,1788.95,-742.75
2012-09-17 00:00:00+00:00,1580.5,806.45,3799.45,1887.95,2376.45,1794.0,-742.75
2012-09-18 00:00:00+00:00,1581.45,802.45,3772.45,1883.0,2364.95,1804.0,-742.75
2012-09-19 00:00:00+00:00,1583.0,802.0,3736.0,1893.45,2389.5,1809.0,-742.75
2012-09-20 00:00:00+00:00,1580.0,797.45,3746.5,1890.5,2386.5,1819.0,-742.75
2012-09-21 00:00:00+00:00,1575.5,791.45,3734.0,1872.5,2376.45,1797.95,-742.75
2012-09-24 00:00:00+00:00,1565.45,791.95,3715.0,1867.0,2370.0,1804.0,-742.75
2012-09-25 00:00:00+00:00,1543.5,780.0,3674.45,1837.0,2342.0,1791.5,-742.75
2012-09-26 00:00:00+00:00,1532.5,774.95,3639.5,1828.0,2326.0,1791.5,-742.75
2012-09-27 00:00:00+00:00,1552.45,781.95,3688.95,1850.45,2349.5,1797.5,-742.75
2012-09-28 00:00:00+00:00,1541.5,779.45,3671.5,1839.95,2339.5,1791.5,-742.75
2012-10-01 00:00:00+00:00,1538.0,783.0,3690.0,1845.95,2337.95,1803.0,-742.75
2012-10-02 00:00:00+00:00,1539.95,784.5,3696.5,1836.0,2333.45,1804.5,-742.75
2012-10-03 00:00:00+00:00,1547.95,791.45,3650.95,1827.45,2352.0,1810.0,-742.75
2012-10-04 00:00:00+00:00,1552.45,803.5,3687.5,1851.0,2373.5,1818.45,-742.75
2012-10-05 00:00:00+00:00,1544.45,802.95,3679.0,1860.0,2380.5,1825.45,-742.75
2012-10-08 00:00:00+00:00,1528.5,802.45,3684.95,1856.5,2376.0,1820.0,-742.75
2012-10-09 00:00:00+00:00,1509.0,797.45,3690.0,1838.95,2337.95,1802.45,-742.75
2012-10-10 00:00:00+00:00,1502.95,797.0,3620.95,1819.0,2323.5,1795.0,-742.75
2012-10-11 00:00:00+00:00,1497.0,801.45,3647.95,1826.45,2312.95,1791.0,-742.75
2012-10-12 00:00:00+00:00,1496.0,790.45,3627.95,1818.45,2312.5,1792.45,-742.75
2012-10-15 00:00:00+00:00,1503.5,799.45,3646.5,1834.0,2335.45,1804.5,-742.75
2012-10-16 00:00:00+00:00,1524.0,804.45,3704.45,1878.0,2356.5,1809.0,-742.75
2012-10-17 00:00:00+00:00,1516.0,814.95,3750.95,1893.45,2370.0,1817.0,-742.75
2012-10-18 00:00:00+00:00,1498.45,816.45,3750.5,1894.0,2371.5,1806.95,-742.75
2012-10-19 00:00:00+00:00,1464.5,805.5,3691.5,1854.5,2329.0,1785.45,-742.75
2012-10-22 00:00:00+00:00,1474.5,805.5,3672.95,1862.95,2321.5,1786.5,-742.75
2012-10-23 00:00:00+00:00,1458.5,791.95,3587.5,1806.95,2303.0,1762.5,-742.75
2012-10-24 00:00:00+00:00,1450.0,791.95,3559.95,1805.95,2294.0,1762.5,-742.75
2012-10-25 00:00:00+00:00,1447.0,794.0,3593.5,1802.0,2288.5,1773.5,-742.75
2012-10-26 00:00:00+00:00,1449.5,789.95,3597.95,1805.5,2295.95,1767.45,-742.75
2012-10-31 00:00:00+00:00,1443.5,794.95,3597.0,1801.45,2303.5,1769.45,-742.75
2012-11-01 00:00:00+00:00,0.0,805.0,3612.5,1836.5,2329.95,1770.5,699.75
2012-11-02 00:00:00+00:00,0.0,800.0,3552.95,1803.5,2328.5,1760.0,699.75
2012-11-05 00:00:00+00:00,0.0,798.5,3579.95,1816.0,2334.45,1756.95,699.75
2012-11-06 00:00:00+00:00,0.0,807.45,3637.5,1835.0,2346.95,1770.0,699.75
2012-11-07 00:00:00+00:00,0.0,780.45,3542.45,1805.95,2319.45,1749.0,699.75
2012-11-08 00:00:00+00:00,0.0,773.95,3478.5,1781.5,2281.95,1729.95,699.75
2012-11-09 00:00:00+00:00,0.0,774.95,3477.5,1778.0,2270.95,1729.95,699.75
2012-11-12 00:00:00+00:00,0.0,776.45,3484.5,1778.0,2272.95,1729.95,699.75
2012-11-13 00:00:00+00:00,0.0,771.0,3470.0,1775.0,2279.5,1729.0,699.75
2012-11-14 00:00:00+00:00,0.0,757.45,3427.95,1745.0,2245.5,1710.0,699.75
2012-11-15 00:00:00+00:00,0.0,758.95,3432.5,1738.95,2244.0,1709.45,699.75
2012-11-16 00:00:00+00:00,0.0,763.95,3445.95,1743.0,2259.0,1720.5,699.75
2012-11-19 00:00:00+00:00,0.0,778.5,3525.5,1792.45,2307.5,1748.5,699.75
2012-11-20 00:00:00+00:00,0.0,782.45,3511.5,1794.0,2319.0,1754.95,699.75
2012-11-21 00:00:00+00:00,0.0,782.45,3530.5,1796.95,2327.0,1757.5,699.75
2012-11-23 00:00:00+00:00,0.0,791.95,3580.5,1820.0,2358.0,1783.45,699.75
2012-11-26 00:00:00+00:00,0.0,789.0,3545.5,1821.5,2346.95,1770.5,699.75
2012-11-27 00:00:00+00:00,0.0,781.95,3516.0,1813.5,2337.5,1769.0,699.75
2012-11-28 00:00:00+00:00,0.0,784.95,3547.95,1820.95,2368.0,1786.0,699.75
2012-11-29 00:00:00+00:00,0.0,789.0,3556.0,1833.45,2374.5,1795.5,699.75
2012-11-30 00:00:00+00:00,0.0,788.0,3552.95,1835.0,2376.45,1802.0,699.75
2012-12-03 00:00:00+00:00,0.0,784.95,3533.45,1801.0,2363.95,1795.0,699.75
2012-12-04 00:00:00+00:00,0.0,783.0,3520.5,1804.5,2354.0,1791.5,699.75
2012-12-05 00:00:00+00:00,0.0,792.5,3545.0,1783.0,2346.95,1794.45,699.75
2012-12-06 00:00:00+00:00,0.0,794.95,3556.45,1787.5,2362.0,1796.5,699.75
2012-12-07 00:00:00+00:00,0.0,801.45,3577.95,1802.45,2370.95,1809.0,699.75
2012-12-10 00:00:00+00:00,0.0,799.45,3574.0,1813.95,2357.5,1806.95,699.75
2012-12-11 00:00:00+00:00,0.0,803.5,3595.0,1828.5,2364.95,1808.0,699.75
2012-12-12 00:00:00+00:00,0.0,806.95,3608.0,1824.0,2368.0,1804.0,699.75
2012-12-13 00:00:00+00:00,0.0,802.95,3574.45,1819.0,2352.45,1801.0,699.75
2012-12-14 00:00:00+00:00,0.0,800.0,3561.0,1832.5,2342.45,1797.95,699.75
2012-12-17 00:00:00+00:00,0.0,816.45,3593.5,1851.0,2384.45,1802.0,699.75
2012-12-18 00:00:00+00:00,0.0,828.5,3659.5,1872.95,2412.5,1801.45,699.75
2012-12-19 00:00:00+00:00,0.0,823.45,3634.5,1864.95,2395.5,1783.45,699.75
2012-12-20 00:00:00+00:00,0.0,835.0,3659.0,1883.0,2400.45,1793.45,699.75
2012-12-21 00:00:00+00:00,0.0,820.0,3603.5,1850.0,2363.95,1758.45,699.75
2012-12-24 00:00:00+00:00,0.0,818.45,3575.95,1859.45,2366.0,1753.0,699.75
2012-12-26 00:00:00+00:00,0.0,818.45,3559.95,1870.95,2341.5,1737.95,699.75
2012-12-27 00:00:00+00:00,0.0,815.45,3553.5,1864.5,2344.45,1741.0,699.75
2012-12-28 00:00:00+00:00,0.0,808.95,3491.5,1841.0,2325.45,1722.5,699.75
2012-12-31 00:00:00+00:00,0.0,819.45,3570.95,1877.0,2371.95,1745.0,699.75
2013-01-02 00:00:00+00:00,0.0,843.45,3650.0,1924.0,2421.5,0.0,2443.75
2013-01-03 00:00:00+00:00,0.0,842.5,3649.0,1910.0,2427.45,0.0,2443.75
2013-01-04 00:00:00+00:00,0.0,852.45,3689.5,1933.45,2436.5,0.0,2443.75
2013-01-07 00:00:00+00:00,0.0,850.5,3661.0,1929.5,2430.5,0.0,2443.75
2013-01-08 00:00:00+00:00,0.0,847.95,3649.0,1932.5,2423.5,0.0,2443.75
2013-01-09 00:00:00+00:00,0.0,847.0,3643.0,1945.0,2427.45,0.0,2443.75
2013-01-10 00:00:00+00:00,0.0,857.5,3675.95,1953.5,2441.5,0.0,2443.75
2013-01-11 00:00:00+00:00,0.0,855.45,3680.5,1950.45,2443.45,0.0,2443.75
2013-01-14 00:00:00+00:00,0.0,852.95,3681.0,1951.0,2449.5,0.0,2443.75
2013-01-15 00:00:00+00:00,0.0,856.45,3697.45,1953.0,2467.45,0.0,2443.75
2013-01-16 00:00:00+00:00,0.0,856.95,3713.95,1938.95,2462.0,0.0,2443.75
2013-01-17 00:00:00+00:00,0.0,856.45,3737.5,1954.0,2487.95,0.0,2443.75
2013-01-18 00:00:00+00:00,0.0,857.5,3774.45,1967.0,2491.0,0.0,2443.75
2013-01-22 00:00:00+00:00,0.0,865.45,3810.45,1986.0,2497.5,0.0,2443.75
2013-01-23 00:00:00+00:00,0.0,864.95,3797.45,1975.0,2499.5,0.0,2443.75
2013-01-24 00:00:00+00:00,0.0,869.45,3808.45,1980.95,2518.45,0.0,2443.75
2013-01-25 00:00:00+00:00,0.0,873.45,3844.45,1987.95,2545.0,0.0,2443.75
2013-01-28 00:00:00+00:00,0.0,870.0,3838.0,1969.0,2533.0,0.0,2443.75
2013-01-29 00:00:00+00:00,0.0,873.45,3900.0,1979.95,2522.95,0.0,2443.75
2013-01-30 00:00:00+00:00,0.0,869.45,3880.5,1969.0,2518.45,0.0,2443.75
2013-01-31 00:00:00+00:00,0.0,868.95,3867.45,1951.0,2506.5,0.0,2443.75
2013-02-01 00:00:00+00:00,1486.5,880.45,3903.5,1975.0,2520.95,1858.45,-871.7
2013-02-04 00:00:00+00:00,1467.0,870.5,3866.5,1955.95,2489.95,1841.0,-871.7
2013-02-05 00:00:00+00:00,1484.0,879.0,3900.0,1966.0,2516.5,1862.95,-871.7
2013-02-06 00:00:00+00:00,1483.5,880.45,3902.5,1968.0,2521.95,1865.5,-871.7
2013-02-07 00:00:00+00:00,1483.5,877.95,3892.45,1957.5,2516.5,1875.45,-871.7
2013-02-08 00:00:00+00:00,1496.5,880.0,3929.0,1969.0,2536.0,1874.0,-871.7
2013-02-11 00:00:00+00:00,1499.5,884.0,3909.5,1966.5,2527.45,1874.0,-871.7
2013-02-12 00:00:00+00:00,1494.45,890.95,3920.0,1967.45,2537.5,1871.95,-871.7
2013-02-13 00:00:00+00:00,1493.95,889.0,3934.0,1974.5,2543.0,1874.0,-871.7
2013-02-14 00:00:00+00:00,1489.95,892.0,3968.0,1968.0,2544.0,1878.0,-871.7
2013-02-15 00:00:00+00:00,1489.0,887.95,3922.45,1967.45,2546.95,1880.5,-871.7
2013-02-19 00:00:00+00:00,1499.0,896.5,3968.0,1959.0,2556.5,1899.5,-871.7
2013-02-20 00:00:00+00:00,1478.5,882.95,3884.95,1904.0,2517.45,1895.95,-871.7
2013-02-21 00:00:00+00:00,1466.5,876.0,3858.0,1886.5,2496.5,1902.0,-871.7
2013-02-22 00:00:00+00:00,1484.5,887.0,3898.5,1911.5,2510.45,1912.95,-871.7
2013-02-25 00:00:00+00:00,1463.5,862.95,3796.5,1867.45,2471.5,1887.0,-871.7
2013-02-26 00:00:00+00:00,1472.0,867.5,3834.0,1887.5,2495.95,1891.5,-871.7
2013-02-27 00:00:00+00:00,1484.5,881.0,3892.45,1920.95,2534.0,1905.5,-871.7
2013-02-28 00:00:00+00:00,1481.45,879.5,3884.5,1924.5,2546.5,1904.5,-871.7
2013-03-01 00:00:00+00:00,1484.0,881.95,3889.5,1925.45,2552.45,1911.0,-871.7
2013-03-04 00:00:00+00:00,1488.5,889.45,3881.0,1928.0,2575.0,1925.45,-871.7
2013-03-05 00:00:00+00:00,1509.0,897.0,3906.0,1941.0,2601.0,1931.95,-871.7
2013-03-06 00:00:00+00:00,1508.0,902.95,3910.45,1958.0,2599.0,1927.45,-871.7
2013-03-07 00:00:00+00:00,1511.5,909.45,3930.5,1963.5,2603.5,1927.45,-871.7
2013-03-08 00:00:00+00:00,1514.5,912.0,3949.45,1979.5,2630.95,1930.95,-871.7
2013-03-11 00:00:00+00:00,1518.0,918.95,3951.45,1990.5,2637.5,1933.0,-871.7
2013-03-12 00:00:00+00:00,1512.5,914.0,3956.0,1992.0,2629.95,1930.95,-871.7
2013-03-13 00:00:00+00:00,1511.5,916.5,3947.0,1987.0,2644.45,1936.0,-871.7
2013-03-14 00:00:00+00:00,1522.5,922.5,4000.95,1999.0,2647.5,1942.45,-871.7
2013-03-15 00:00:00+00:00,1510.0,922.5,3979.95,1992.45,2629.5,1924.5,-871.7
2013-03-18 00:00:00+00:00,1510.45,913.5,3947.95,1978.5,2609.45,1918.45,-871.7
2013-03-19 00:00:00+00:00,1508.5,908.5,3904.45,1970.0,2591.0,1934.45,-871.7
2013-03-20 00:00:00+00:00,1516.0,914.45,3926.45,1985.0,2620.95,1953.0,-871.7
2013-03-21 00:00:00+00:00,1499.0,903.45,3906.45,1951.0,2599.0,1946.95,-871.7
2013-03-22 00:00:00+00:00,1508.5,909.0,3937.5,1953.5,2630.95,1964.95,-871.7
2013-03-25 00:00:00+00:00,1505.0,906.45,3922.45,1938.5,2626.45,1963.5,-871.7
2013-03-26 00:00:00+00:00,1514.5,912.45,3963.95,1952.0,2639.5,1981.95,-871.7
2013-03-27 00:00:00+00:00,1510.45,907.95,3977.0,1951.45,2640.5,1980.5,-871.7
2013-03-28 00:00:00+00:00,1513.5,910.45,3965.45,1959.0,2650.0,1988.5,-871.7
2013-04-01 00:00:00+00:00,1503.5,906.0,3957.5,1942.0,2629.95,1987.5,-871.7
2013-04-02 00:00:00+00:00,1509.5,911.5,3934.95,1922.95,2652.0,2009.0,-871.7
2013-04-03 00:00:00+00:00,1497.5,896.5,3861.5,1906.95,2627.45,1987.0,-871.7
2013-04-04 00:00:00+00:00,1497.95,904.5,3856.45,1923.5,2642.45,1997.5,-871.7
2013-04-05 00:00:00+00:00,1486.5,901.5,3865.0,1915.5,2629.5,1983.0,-871.7
2013-04-08 00:00:00+00:00,1493.0,910.45,3891.0,1921.5,2659.45,2005.5,-871.7
2013-04-09 00:00:00+00:00,1503.5,912.95,3924.0,1944.0,2652.45,2003.5,-871.7
2013-04-10 00:00:00+00:00,1530.0,925.5,3945.0,1957.5,2683.45,2018.45,-871.7
2013-04-11 00:00:00+00:00,1525.0,927.45,3961.95,1966.0,2705.95,2028.0,-871.7
2013-04-12 00:00:00+00:00,1518.5,923.45,3900.0,1937.0,2720.5,2035.45,-871.7
2013-04-15 00:00:00+00:00,1493.5,904.0,3741.0,1865.5,2649.0,2003.0,-871.7
2013-04-16 00:00:00+00:00,1512.0,918.0,3786.95,1899.5,2687.0,2040.5,-871.7
2013-04-17 00:00:00+00:00,1481.0,901.0,3704.0,1871.5,2659.45,2022.95,-871.7
2013-04-18 00:00:00+00:00,1465.45,891.5,3735.45,1866.0,2630.5,2019.0,-871.7
2013-04-19 00:00:00+00:00,1467.5,904.0,3727.95,1887.95,2662.0,2050.45,-871.7
2013-04-22 00:00:00+00:00,1479.0,904.95,3768.0,1905.95,2673.5,2055.5,-871.7
2013-04-23 00:00:00+00:00,1495.0,921.5,3811.5,1922.5,2700.45,2071.5,-871.7
2013-04-24 00:00:00+00:00,1497.5,926.95,3862.5,1951.45,2702.45,2038.5,-871.7
2013-04-25 00:00:00+00:00,1502.45,932.45,3865.45,1972.95,2725.45,2045.0,-871.7
2013-04-26 00:00:00+00:00,1502.0,928.5,3859.0,1945.0,2713.5,2044.45,-871.7
2013-04-29 00:00:00+00:00,1523.45,932.45,3897.95,1974.5,2722.95,2051.0,-871.7
2013-04-30 00:00:00+00:00,1539.95,935.0,3913.45,1977.45,2730.5,2046.95,-871.7
2013-05-01 00:00:00+00:00,1526.5,924.5,3852.5,1942.45,2716.0,2045.0,-871.7
2013-05-02 00:00:00+00:00,1546.0,932.45,3902.95,1956.5,2742.45,2052.45,-871.7
2013-05-03 00:00:00+00:00,1560.45,942.5,3973.5,1991.0,2777.0,2061.5,-871.7
2013-05-06 00:00:00+00:00,1568.0,952.45,4000.5,1996.5,2786.0,2046.5,-871.7
2013-05-07 00:00:00+00:00,1567.0,957.45,4031.45,2015.5,2809.45,2062.0,-871.7
2013-05-08 00:00:00+00:00,1579.5,965.45,4038.0,2033.0,2811.5,2064.5,-871.7
2013-05-09 00:00:00+00:00,1575.0,958.5,4034.5,2030.5,2816.5,2050.0,-871.7
2013-05-10 00:00:00+00:00,1579.5,962.5,4013.45,2028.5,2838.5,2058.0,-871.7
2013-05-13 00:00:00+00:00,1575.5,965.45,4013.0,2013.95,2838.95,2061.5,-871.7
2013-05-14 00:00:00+00:00,1580.5,981.95,4070.0,2038.95,2868.0,2086.0,-871.7
2013-05-15 00:00:00+00:00,1585.45,991.0,4058.45,2050.45,2883.45,2106.5,-871.7
2013-05-16 00:00:00+00:00,1593.95,984.5,4038.45,2041.0,2850.0,2094.0,-871.7
2013-05-17 00:00:00+00:00,1610.0,997.5,4106.0,2062.95,2877.45,2096.95,-871.7
2013-05-20 00:00:00+00:00,1610.0,999.5,4163.95,2064.95,2869.0,2075.45,-871.7
2013-05-21 00:00:00+00:00,1604.95,1001.95,4155.5,2062.5,2881.95,2077.45,-871.7
2013-05-22 00:00:00+00:00,1587.5,991.45,4107.5,2034.45,2854.5,2074.0,-871.7
2013-05-23 00:00:00+00:00,1587.0,985.45,4109.5,2035.45,2848.5,2065.5,-871.7
2013-05-24 00:00:00+00:00,1584.5,986.5,4085.45,2028.5,2839.95,2085.0,-871.7
2013-05-28 00:00:00+00:00,1592.0,996.5,4128.5,2046.95,2867.45,2088.5,-871.7
2013-05-29 00:00:00+00:00,1588.0,996.5,4119.45,2040.5,2837.95,2048.5,-871.7
2013-05-30 00:00:00+00:00,1597.95,1008.5,4109.95,2046.95,2837.95,2040.5,-871.7
2013-05-31 00:00:00+00:00,1583.0,991.95,4025.0,2014.95,2805.95,2002.45,-871.7
2013-06-03 00:00:00+00:00,1591.0,993.0,4063.95,2025.0,2818.45,2024.5,-871.7
2013-06-04 00:00:00+00:00,1584.0,983.95,4031.95,2022.5,2808.45,2025.0,-871.7
2013-06-05 00:00:00+00:00,1568.5,968.0,3984.95,1977.45,2762.0,2000.45,-871.7
2013-06-06 00:00:00+00:00,1572.0,981.45,4015.0,1990.5,2791.0,2009.0,-871.7
2013-06-07 00:00:00+00:00,1586.5,998.45,4065.45,2009.0,2842.0,2034.0,-871.7
2013-06-10 00:00:00+00:00,1589.95,999.0,4054.0,2018.45,2833.45,2034.0,-871.7
2013-06-11 00:00:00+00:00,1573.45,982.45,3992.45,1990.5,2805.5,2029.0,-871.7
2013-06-12 00:00:00+00:00,1563.0,972.0,3968.0,1980.5,2774.5,2019.0,-871.7
2013-06-13 00:00:00+00:00,1581.0,990.45,4034.5,2017.0,2826.45,2039.95,-871.7
2013-06-14 00:00:00+00:00,1568.95,977.45,3995.5,2002.45,2817.45,2035.0,-871.7
2013-06-17 00:00:00+00:00,1583.5,987.0,4052.95,2019.45,2833.0,2053.0,-871.7
2013-06-18 00:00:00+00:00,1596.0,993.5,4075.95,2028.5,2862.0,2060.45,-871.7
2013-06-19 00:00:00+00:00,1577.45,980.0,4038.45,2012.95,2829.5,2019.45,-871.7
2013-06-20 00:00:00+00:00,1542.5,958.95,3920.5,1961.0,2755.5,1958.45,-871.7
2013-06-21 00:00:00+00:00,1525.5,955.95,3908.45,1939.5,2752.0,1971.5,-871.7
2013-06-24 00:00:00+00:00,1506.95,938.95,3850.5,1908.45,2727.0,1963.5,-871.7
2013-06-25 00:00:00+00:00,1519.45,956.45,3900.0,1920.0,2751.45,1966.5,-871.7
2013-06-26 00:00:00+00:00,1528.5,966.0,3924.0,1929.0,2786.0,1987.0,-871.7
2013-06-27 00:00:00+00:00,1535.95,978.5,3931.45,1928.0,2810.0,1995.95,-871.7
2013-06-28 00:00:00+00:00,1529.5,972.5,3915.0,1917.45,2820.0,1983.45,-871.7
2013-07-01 00:00:00+00:00,1537.5,975.5,3943.0,1928.5,2839.5,1997.95,-871.7
2013-07-02 00:00:00+00:00,1539.95,976.45,3951.45,1922.5,2844.45,2000.45,-871.7
2013-07-03 00:00:00+00:00,1549.0,973.45,3949.0,1922.95,2857.5,1996.5,-871.7
2013-07-05 00:00:00+00:00,1559.0,991.0,3997.95,1936.0,2888.5,2001.45,-871.7
2013-07-08 00:00:00+00:00,1558.0,998.45,4024.0,1946.95,2915.5,2021.5,-871.7
2013-07-09 00:00:00+00:00,1564.0,1006.95,4065.0,1977.0,2927.0,2036.5,-871.7
2013-07-10 00:00:00+00:00,1568.95,1000.95,4040.0,1976.45,2929.95,2038.95,-871.7
2013-07-11 00:00:00+00:00,1595.5,1010.45,4072.45,2008.45,2971.95,2070.95,-871.7
2013-07-12 00:00:00+00:00,1596.5,1017.45,4095.5,2001.45,2986.0,2071.5,-871.7
2013-07-15 00:00:00+00:00,1601.0,1022.0,4091.95,2006.5,2978.5,2074.5,-871.7
2013-07-16 00:00:00+00:00,1602.0,1018.0,4066.95,1991.5,2962.5,2067.0,-871.7
2013-07-17 00:00:00+00:00,1603.5,1022.45,4084.95,2010.0,2963.95,2070.95,-871.7
2013-07-18 00:00:00+00:00,1599.5,1035.95,4128.5,2011.0,2980.95,2078.0,-871.7
2013-07-19 00:00:00+00:00,1572.5,1036.5,4186.0,2024.0,2978.5,2089.95,-871.7
2013-07-22 00:00:00+00:00,1577.0,1043.5,4172.45,2026.0,2976.45,2085.45,-871.7
2013-07-23 00:00:00+00:00,1570.5,1039.5,4179.45,2031.95,2972.5,2081.5,-871.7
2013-07-24 00:00:00+00:00,1581.0,1031.95,4133.0,2012.95,2962.5,2068.0,-871.7
2013-07-25 00:00:00+00:00,1581.95,1033.0,4160.45,2031.95,2966.5,2079.0,-871.7
2013-07-26 00:00:00+00:00,1586.5,1031.95,4150.0,2024.5,2976.0,2076.45,-871.7
2013-07-29 00:00:00+00:00,1584.0,1024.5,4115.45,2036.0,2960.45,2071.95,-871.7
2013-07-30 00:00:00+00:00,1592.0,1024.0,4107.5,2030.95,2953.0,2070.0,-871.7
2013-07-31 00:00:00+00:00,1586.5,1024.5,4120.95,2024.0,2968.45,2069.45,-871.7
2013-08-01 00:00:00+00:00,1603.5,1040.95,4188.0,2038.95,3014.5,2086.5,-871.7
2013-08-02 00:00:00+00:00,1610.45,1040.45,4169.45,2050.45,3036.0,2087.5,-871.7
2013-08-05 00:00:00+00:00,1613.95,1038.45,4159.5,2045.0,3029.5,2088.95,-871.7
2013-08-06 00:00:00+00:00,1605.5,1028.95,4134.0,2026.0,3017.0,2086.5,-871.7
2013-08-07 00:00:00+00:00,1601.45,1022.0,4119.45,2027.0,2990.5,2076.45,-871.7
2013-08-08 00:00:00+00:00,1606.5,1024.5,4141.95,2056.95,3010.45,2087.5,-871.7
2013-08-09 00:00:00+00:00,1598.45,1021.0,4129.45,2069.0,3004.0,2078.5,-871.7
2013-08-12 00:00:00+00:00,1609.0,1016.95,4111.95,2066.0,3000.0,2072.5,-871.7
2013-08-13 00:00:00+00:00,1620.0,1022.0,4119.45,2073.5,3000.0,2074.0,-871.7
2013-08-14 00:00:00+00:00,1618.45,1018.0,4100.5,2069.0,2967.0,2059.45,-871.7
2013-08-15 00:00:00+00:00,1592.5,1002.95,4077.95,2054.0,2914.95,2026.45,-871.7
2013-08-16 00:00:00+00:00,1591.0,1000.95,4061.5,2037.95,2904.5,2014.5,-871.7
2013-08-19 00:00:00+00:00,1585.95,988.0,3997.0,2021.95,2892.0,2005.5,-871.7
2013-08-20 00:00:00+00:00,1588.5,997.5,4021.5,2033.45,2921.5,2005.95,-871.7
2013-08-21 00:00:00+00:00,1585.0,990.45,3999.45,2018.0,2896.5,1990.5,-871.7
2013-08-22 00:00:00+00:00,1592.0,1001.95,4059.0,2042.0,2925.45,1999.0,-871.7
2013-08-23 00:00:00+00:00,1603.5,1002.95,4088.0,2058.45,2926.0,2010.45,-871.7
2013-08-26 00:00:00+00:00,1596.0,996.5,4081.0,2058.45,2920.0,1987.0,-871.7
2013-08-27 00:00:00+00:00,1568.0,972.5,4055.5,2022.5,2872.5,1976.45,-871.7
2013-08-28 00:00:00+00:00,1568.95,974.0,4122.95,2018.45,2887.95,1961.5,-871.7
2013-08-29 00:00:00+00:00,1577.45,976.45,4079.95,2025.0,2902.0,1969.45,-871.7
2013-08-30 00:00:00+00:00,1570.0,972.0,4078.5,2021.5,2884.0,1975.45,-871.7
2013-09-03 00:00:00+00:00,1571.5,980.0,4108.45,2033.45,2904.5,1974.0,-871.7
2013-09-04 00:00:00+00:00,1586.5,987.5,4130.5,2052.45,2935.0,1986.5,-871.7
2013-09-05 00:00:00+00:00,1587.5,989.95,4144.45,2055.95,2936.0,1983.45,-871.7
