,amount,commission,dt,order_id,price,sid,symbol,txn_dollars
2016-03-02 21:00:00+00:00,50,,2016-03-02 21:00:00+00:00,ca18826f339345fba7ed1a1a7cf0bfb4,42.3101382183,Equity(1 [XLK]),Equity(1 [XLK]),-2115.50691091
2016-04-04 20:00:00+00:00,50,,2016-04-04 20:00:00+00:00,a7eac4dec1bf41adb2d8af7337b1eaa9,44.6503484405,Equity(4 [XLB]),Equity(4 [XLB]),-2232.51742202
2016-04-04 20:00:00+00:00,50,,2016-04-04 20:00:00+00:00,46fd09ac19c5407ba0078a035fa72c0d,78.8092196464,Equity(5 [XLY]),Equity(5 [XLY]),-3940.46098232
2016-05-03 20:00:00+00:00,50,,2016-05-03 20:00:00+00:00,914d2aa4fcdf4ebbb2352eaf81e568f7,23.2190029791,Equity(2 [XLF]),Equity(2 [XLF]),-1160.95014895
2016-05-03 20:00:00+00:00,50,,2016-05-03 20:00:00+00:00,db8f566ebead487ea09ecd31d20fc387,65.8390630446,Equity(3 [XLE]),Equity(3 [XLE]),-3291.95315223
2016-07-05 20:00:00+00:00,-50,,2016-07-05 20:00:00+00:00,5f7fbe9f94ea439196ad6d8d2386c18c,22.3999984212,Equity(2 [XLF]),Equity(2 [XLF]),1119.99992106
2016-08-02 20:00:00+00:00,50,,2016-08-02 20:00:00+00:00,9c9fe9c8bbc04aa4877fac6f60580c87,23.3890037083,Equity(2 [XLF]),Equity(2 [XLF]),-1169.45018541
2016-10-04 20:00:00+00:00,-50,,2016-10-04 20:00:00+00:00,08d4d2b1930b4b8cb45556188f8ae35a,19.2899989714,Equity(2 [XLF]),Equity(2 [XLF]),964.499948569
2016-10-04 20:00:00+00:00,-50,,2016-10-04 20:00:00+00:00,2c76bc0ab7624895aa43c3e6a1dce568,52.4189264256,Equity(6 [XLP]),Equity(6 [XLP]),2620.94632128
2016-11-02 20:00:00+00:00,-50,,2016-11-02 20:00:00+00:00,06c47ec389dd41be95d718a89185f58b,77.0797949848,Equity(5 [XLY]),Equity(5 [XLY]),3853.98974924
2016-12-02 21:00:00+00:00,50,,2016-12-02 21:00:00+00:00,2073ab11ecb240f19be19fd35c86aab5,22.6500008399,Equity(2 [XLF]),Equity(2 [XLF]),-1132.500042
2016-12-02 21:00:00+00:00,50,,2016-12-02 21:00:00+00:00,5fa06bc7f0984e4486b091a41e3ff031,81.4403472646,Equity(5 [XLY]),Equity(5 [XLY]),-4072.01736323
2017-03-02 21:00:00+00:00,50,,2017-03-02 21:00:00+00:00,c5572b353b4b4cb2882a3339e4da9a34,55.3491387052,Equity(6 [XLP]),Equity(6 [XLP]),-2767.45693526
2017-04-04 20:00:00+00:00,-50,,2017-04-04 20:00:00+00:00,20524dd854a64183891ab06b509ea5b4,70.2898956035,Equity(3 [XLE]),Equity(3 [XLE]),3514.49478018
